id,filename,long_filename,Title,Author,Derived Date,Publication Place,Publisher,Keywords,Cluster,Genre,Group,Token Count
525,A42320.headed.txt,A42320_1676_Anaccountofalatevoya.txt,"An account of a late voyage to Athens containing the estate both ancient and modern of that famous city, and of the present empire of the Turks, the life of the now Sultan Mahomet the IV, with the Ministry of the Grand Vizier Coprogli Achmet Pacha : also ","Guillet de Saint-Georges, Georges, 1625-1705.",1676,London :,"Printed by J.M. for H. Herringman ...,","Athens (Greece) -- History.|Turkey -- History -- Mohammed IV, 1648-1687.",7,Nonfictional Prose,1670,100645
526,A42395.headed.txt,A42395_1676_Thwadmirablevirtuesa.txt,"Thw admirable virtues, and wonderful effects of the true and genuine tincture of coral, in physick grounded upon reason, established by experience, and confirmed by authentical authors in all ages. Never found out plainly till now. By Theophilus Garencier",,1676,London :,"printed by W.R. for Samuel Sprint at the sign of the Bell in Little Britain,",Medicine -- Early works to 1800.,10,Medicine,1670,19185
527,A42397.headed.txt,A42397_1665_Amitecastintothetrea.txt,"A mite cast into the treasury of the famous city of London being a brief and methodical discourse of the nature, causes, symptomes, remedies and preservation from the plague, in this calamitous year, 1665 : digested into aphorismes / by Theophilvs Garenci",,1665,London :,"Printed by Thomas Ratcliffe,",Plague -- England -- London.,5,Medicine,1660,4235
528,A42503.headed.txt,A42503_1657_Sapientiajustificata.txt,"Sapientia justificata, or, A vindication of the fifth chapter to the Romans and therein of the glory of the divine attributes, and that in the question or case of original sin, against any way of erroneous understanding it, whether old or new : more espec","Gaule, John, 1604?-1687.",1657,London :,"Printed for N. Paris and Tho. Dring ...,","Taylor, Jeremy, -- 1613-1667. -- Deus justificatus.|Bible. -- N.T. -- Romans V -- Criticism, interpretation, etc.|Sin, Original -- Early works to 1800.",16,Religious Prose,1650,27001
529,A42536.headed.txt,A42536_1663_Thereligionofaphysic.txt,"The religion of a physician, or, Divine meditations upon the grand and lesser festivals, commanded to be observed in the Church of England by act of Parliament by Edmund Gayton ...","Gayton, Edmund, 1608-1666.",1663,London :,"Printed by J.G. for the author,",Fasts and feasts -- Church of England.|Church calendar -- Meditations.,1,Religious Decree,1660,27443
530,A42642.headed.txt,A42642_1646_TothehonnorabletheCo.txt,"To the honnorable the Commons of the realme of England, assembled in Parliament. Explanation. Concerning certaine expedients by vvhich the state of England may reape notable advantage. Baltazar Gerbier knight.|To the honorable the Commons of the realme of","Gerbier, Balthazar, Sir, 1592?-1667.",1646,[London? :,"s.n.],",England and Wales. -- Parliament -- History -- Early works to 1800.|Money supply -- Great Britain -- Early works to 1800.|Taxation -- England -- Early works to 1800.,6,Argumentation,1640,3877
531,A42671.headed.txt,A42671_1642_DigitusdeiorAmiracul.txt,"Digitus dei, or, A miraculous victory gained by the English upon the rebels in Munster exprest in two letters written to Lievtenant Colonell St.Leger, sonne and heire to the Right Honourable Sir William St. Leger, knight, late Lord president of Munster / ","Gething, Richard, 1585?-1652?",1642,London :,"Printed for Thomas Bates,",Munster (Ireland) -- History.,12,Epistolary,1640,2124
532,A42860.headed.txt,A42860_1697_TheGloryoftheBritish.txt,The Glory of the British seas being a list of the Royal Navy ...,,1697,London :,"Printed by George Croom ...,","Navies -- England.|Great Britain -- History, Naval -- Stuarts, 1603-1714.",12,List,1690,5029
533,A42891.headed.txt,A42891_1700_TotheKingsMostExcell.txt,"To the King's Most Excellent Majesty and the lords spiritual and temporal in Parliament assembled the humble petition of Ezekiel Goddard of Kings Lynn, in the county of Norfolk, in behalf of many millions now employed in the wollen manufacture of this Kin","Goddard, Ezekiel.",1700,[London? :,"s.n.,","Wool trade and industry -- England.|Great Britain -- History -- William and Mary, 1689-1702.",5,Argumentation,1700,3681
534,A43147.headed.txt,A43147_1668_TheEnglishroguedescr.txt,"The English rogue described, in the life of Meriton Latroon, a witty extravagant. Being a compleat discovery of the most eminent cheats of both sexes. Licensed, January 5. 1666.|The English rogue. Part 1.|English rogue: or, witty extravagant","Head, Richard, 1637?-1686?",1668,London :,"printed for Francis Kirkman, and are to be sold by him and Thomas Dring the younger, at the White-Lyon next Chancery-lane in Fleet street,",Rogues and vagabonds -- England -- Fiction -- Early works to 1800.|Thieves -- Fiction -- Early works to 1800.,16,Fictional Prose,1660,145108
535,A43153.headed.txt,A43153_1680_TheEnglishrogueconti.txt,"The English rogue continued in the life of Meriton Latroon, and other extravangants comprehending the most eminent cheats of most trades professions. The second part. Licensed Feb. 22. 1669.|The English rogue. Part 2.|English rogue, and other extravagants","Head, Richard, 1637?-1686?",1680,London :,"printed for Francis Kirkman, and are to be sold by William Rands in Duck-lane,",Rogues and vagabonds -- England -- Fiction -- Early works to 1800.|Thieves -- Fiction -- Early works to 1800.,16,Fictional Prose,1680,123734
536,A43544.headed.txt,A43544_1643_Alettertoagentlemano.txt,"A letter to a gentleman of Leicester-shire shewing, out of the publique writings which have passed betwixt His Majestie and his two Houses of Parliament : that all the overtures which have beene made for peace and accommodation have proceeded from His Maj","Heylyn, Peter, 1600-1662.",1643,[S.l. :,"s.n.],","Great Britain -- History -- Civil War, 1642-1649.",6,Epistolary,1640,13024
537,A43866.headed.txt,A43866_1641_HisMaiestiespassingt.txt,"His Maiesties passing through the Scots armie as also, his entertainment by Generall Lesly : together with the manner of the Scots marching out of New-Castle / related by the best intelligence.",,1641,[Edinburgh? :,"s.n.],","Charles -- I, -- King of England, -- 1600-1649.|Leven, Alexander Leslie, -- Earl of, -- 1580?-1661.|Great Britain -- History -- Charles I, 1625-1649 -- Sources.",6,History,1640,832
538,A43889.headed.txt,A43889_1641_Themannerhowstatutes.txt,The manner how statutes are enacted in Parliament by passing of bills collected many yeares past out of the iournalls of the House of Commons by W. Hakewil ... ; together with a catalogue of the speakers names.,"Hakewill, William, 1574-1655.",1641,London :,"Printed by T.H. for Iohn Benson ...,",England and Wales. -- Parliament -- Rules and practice.|England and Wales. -- Parliament. -- House of Commons -- Speaker.|England and Wales. -- Parliament. -- House of Commons.,6,Legal Prose,1640,18328
539,A43987.headed.txt,A43987_1656_Elementsofphilosophy.txt,"Elements of philosophy the first section, concerning body / written in Latine by Thomas Hobbes of Malmesbury ; and now translated into English ; to which are added Six lessons to the professors of mathematicks of the Institution of Sr. Henry Savile, in th","Hobbes, Thomas, 1588-1679.",1656,London :,"Printed by R.  W. Leybourn for Andrew Crooke ...,",Philosophy -- Early works to 1800.,10,Science,1650,184212
540,A44173.headed.txt,A44173_1661_Apanegyrickonthecoro.txt,A panegyrick on the coronation of His Most Sacred Majesty Charles II by Samuel Holland.,"Holland, Samuel, gent.",1661,London :,"Printed for William Plaice ...,","Charles -- II, -- King of England, -- 1630-1685 -- Coronation -- Poetry.",17,Poetry,1660,1061
541,A44243.headed.txt,A44243_1678_PleasofthecrownorAbr.txt,"Pleas of the crown, or, A brief but full account of whatsoever can be found relating to that subject by Sir Matthew Hale.","Hale, Matthew, Sir, 1609-1676.",1678,London :,"Printed for Richard Tonson ...,",Pleas of the crown.|Criminal law -- Great Britain.,1,Legal Prose,1670,36721
542,A44446.headed.txt,A44446_1700_AmasiaorTheworksofth.txt,"Amasia, or, The works of the muses a collection of poems : in three volumes / by John Hopkins.","Hopkins, John, fl. 1700.",1700,London :,"Printed by Tho. Warren for Bennet Banbury,",,17,Verse Collection,1700,88656
543,A44574.headed.txt,A44574_1689_Themanofhonouroccasi.txt,"The man of honour, occasion'd by the postscript of pen's letter","Halifax, Charles Montagu, Earl of, 1661-1715.",1689,[London :,"s.n.,",,19,Poetry,1680,1256
544,A44657.headed.txt,A44657_1696_Poemsonseveraloccasi.txt,Poems on several occasions written by the Honoura ble Sir Robert Howard.|The blind lady.,"Howard, Robert, Sir, 1626-1698.|Virgil.|Statius, P. Papinius|Dryden, John, 1631-1700.",1696,London :,"Printed for Francis Saunders ...,",,17,Verse Collection,1690,87635
545,A44793.headed.txt,A44793_1665_Thegreatcaseofthetyt.txt,"The great case of the tythes and forced maitenance [sic] once more revived the true state thereof enquired into, before the law, under the law, among the Jews : likewise under the Gospel, the true ministers of Christ, their allowance shown : likewise in t","Howgill, Francis, 1618-1669.|M. L.|Guy, Edward, 17th cent.|Raunce, John, 17th cent.",1665,[London :,"s.n. ],",Tithes -- Early works to 1800.,6,Religious Prose,1660,34843
546,A44836.headed.txt,A44836_1695_Somecautionsofferedt.txt,Some cautions offered to the consideration of those who are to chuse members to serve in the ensuing Parliament|Cautions to those who are to chuse members to serve in Parliament,"Halifax, George Savile, Marquis of, 1633-1695.",1695,London :,"[s.n.],",England and Wales. -- Parliament.|Elections -- Great Britain.,5,Legal Prose,1690,10187
547,A45212.headed.txt,A45212_1680_Reasonsfortheinditem.txt,"Reasons for the inditement of the D. of York, presented to the grand jury of Middlesex, Saturday, June 26. 80. By the persons hereunder named.","Huntingdon, Theophilus Hastings, Earl of, 1650-1701.",1680,[London :,"s.n.,","James, -- II, -- King of England, -- 1633-1701 -- Early works to 1800.",7,Legal Prose,1680,706
548,A45214.headed.txt,A45214_1641_Adefenceofthehumbler.txt,"A defence of the humble remonstrance, against the frivolous and false exceptions of Smectymnvvs wherein the right of leiturgie and episcopacie is clearly vindicated from the vaine cavils, and challenges of the answerers / by the author of the said humble ","Hall, Joseph, 1574-1656.|Scultetus, Abraham, 1566-1624.",1641,London :,"Printed for Nathaniel Butter ...,","Smectymnuus. -- Answer to a book entituled, An humble remonstrance.|Hall, Joseph, -- 1574-1656. -- Humble remonstrance to the high court of Parliament.",1,Religious Prose,1640,40403
549,A45318.headed.txt,A45318_1660_Theshakingoftheolive.txt,"The shaking of the olive-tree the remaining works of that incomparable prelate Joseph Hall D. D. late lord bishop of Norwich : with some specialties of divine providence in his life, noted by his own hand : together with his Hard measure, vvritten also by","Hall, Joseph, 1574-1656.|Hall, Joseph, 1574-1656.",1660,London :,"Printed by J. Cadwel for J. Crooke ...,","Hall, Joseph, -- 1574-1656.|Sermons, English -- Early works to 1800.|Sermons -- England -- 17th century",1,Religious Prose,1660,202916
550,A45360.headed.txt,A45360_1677_Thesacredmethodofsav.txt,The sacred method of saving humane souls by Jesus Christ by Henry Hallywell ...,"Hallywell, Henry, d. 1703?",1677,London :,"Printed for Walter Kettilby ...,",Salvation -- Early works to 1800.,1,Religious Prose,1670,26041
551,A45822.headed.txt,A45822_1681_IterOxonienseorThego.txt,"Iter Oxoniense, or, The going down of the asses to Oxenford",,1681,[London? :,"s.n.,",Broadsides -- England -- London -- 17th century,16,Poetry,1680,1010
552,A46053.headed.txt,A46053_1682_IgnoramusjusticeorTh.txt,"Ignoramus-justice, or, The English-law turn'd into gin to let knaves out and keep honest men in an excellent song to the tune of Sir Egledemore.",,1682,London :,"Printed for Allen Banks,","Songs, English.",6,Ballads,1680,829
553,A46231.headed.txt,A46231_1678_Adescriptionofthenat.txt,A description of the nature of four-footed beasts with their figures en[graven in brass] / written in Latin by Dr. John Johnston ; translated into English by J.P.|Historiae naturalis de quadrupetibus. English,"Jonstonus, Joannes, 1603-1675.|J. P.",1678,Amsterdam :,"Printed for the widow of John Jacobsen Schipper, and Stephen Swart,",Animal behavior -- Early works to 1800.|Zoology -- Pre-Linnean works.|Natural history -- Pre-Linnean works.,10,Science,1670,146242
554,A46267.headed.txt,A46267_1643_PietyandpoesyContrac.txt,"Piety, and poesy. Contracted. By T. J.|Elegiack poems.","Jordan, Thomas, 1612?-1685?",1643,London :,"printed for Robert Wood,",Jesus Christ -- Early works to 1800.,17,Religious Verse,1640,8933
555,A46587.headed.txt,A46587_1685_Aproclamationrequiri.txt,"A proclamation requiring all heretors and free-holders, and militia of the Kingdom of Scotland to be in a readiness to come out in their best arms and provided (upon advertisement) for His Majesties service",England and Wales. Sovereign (1685-1688 : James II),1685,Edinburgh :|reprinted at London :,"Printed by the heir of Andrew Anderson ... ;|by George Croom ...,","James -- II, -- King of England, -- 1633-1701.|Scotland -- Militia -- Government policy -- Sources.|Broadsides",8,Legal Decree,1680,1201
556,A46607.headed.txt,A46607_1665_Themerrymansresoluti.txt,"The merry mans resolution or a Lonon [sic] frollick. He goes a wooing yet the matters so, he cares not much whether he speeds or no, cause city wives and wenches are so common he thinks it hard to find an honest woman ben't angry with this fellow I protes",T. J.,1665,[London] :,"Printed for J. Williamson at the Bible in Canon street  on London Bridge,","Ballads, English -- 17th century.",17,Poetry,1660,714
557,A46965.headed.txt,A46965_1700_ThesecondpartofTheco.txt,"The second part of The confutation of the Ballancing letter containing an occasional discourse in vindication of Magna Charta.|Confutation of the balancing letter., Part 2","Johnson, Samuel, 1649-1703.|Johnson, Samuel, 1649-1703.",1700,London :,"Printed for A. Baldwin ...,","Somers, John Somers, -- Baron, -- 1651-1716. -- Letter ballancing the necessity of keeping a land-force in times of peace.|Magna Carta.|Great Britain -- History -- William and Mary, 1689-1702.",7,Legal Prose,1700,34510
558,A47471.headed.txt,A47471_1644_TheKingsletterinterc.txt,"The Kings letter intercepted coming from Oxford with a ioyful and true relation of th[e?] great victory obtained by Sir Thomas Fairfax, Sir William Brereton, and Sir VVilliam Fairfax, against the Irish at the raising of the siege at Nantwich on Friday las","Charles 1600-1649.|Fairfax, Thomas Fairfax, 1612-1671.|Fairfax, William, 1609-1644.|Brereton, William, 1604-1661.",1644,London :,"Printed by [Andrew Coe],","Great Britain -- History -- Civil War, 1642-1649.",6,Epistolary,1640,1545
559,A47830.headed.txt,A47830_1681_Thecommitteeorpopery.txt,The committee; or popery in masquerade.|Committee|Popery in masquerade.,"L'Estrange, Roger, Sir, 1616-1704.",1681,London :,"printed by Mary Clark, for Henry Brome, at the Gun in St. Paul's Church-yard,","Dissenters, Religious -- England -- Controversial literature -- Early works to 1800.|Religion and politics -- England -- Early works to 1800.|Lampoon -- Early works to 1800.|Religious satire, English -- 17th century.|Great Britain -- History -- Restoratio",1,Religious Verse,1680,1836
560,A47841.headed.txt,A47841_1674_Adiscourseofthefishe.txt,"A discourse of the fishery briefly laying open, not only the advantages, and facility of the undertaking, but likewise the absolute necessity of it, in order to the well-being, both of king, and people : asserted, and vindicated from all materiall objecti","L'Estrange, Roger, Sir, 1616-1704.",1674,London :,"Printed for Henry Brome ...,",Fisheries -- England.|Herring fisheries.,5,Argumentation,1670,5812
561,A47854.headed.txt,A47854_1679_Thefreebornsubjector.txt,"The free-born subject, or, The Englishmans birthright asserted against all tyrannical vsurpations either in church or state","L'Estrange, Roger, Sir, 1616-1704.",1679,London :,"Printed for Henry Brome ...,",Citizenship -- England.|Freemen.|Church and state -- England.|Political rights.|Great Britain -- Politics and government.,5,Argumentation,1670,13519
562,A48160.headed.txt,A48160_1694_Alettertoafriendconc.txt,"A letter to a friend concerning a postscript to the Defense of Dr. Sherlock's notion of the Trinity in unity, relating to the Calm and sober enquiry upon the same subject","Howe, John, 1630-1705.",1694,London :,"Printed by J. Astwood for Tho. Parkhurst ...,","Sherlock, William, -- 1641?-1707. -- Defence of Dr. Sherlock's notion of a Trinity in unity.|Howe, John, -- 1630-1705. -- Calm and sober enquiry.|Trinity -- Early works to 1800.",1,Religious Prose,1690,11345
563,A48276.headed.txt,A48276_1644_ALetterfromGenerallL.txt,"A Letter from Generall Leven, the Lord Fairfax, and the Earl of Manchester, to the committee of both kingdoms, and by them communicated to the Parliament concerning the great victory it hath pleased God to give them over the forces under the command of Pr","Leven, Alexander Leslie, 1580?-1661.|Hatcher, Thomas, 1589?-1677.|Balcarres, Alexander Lindsay, 1618-1659.|Fairfax, Ferdinando Fairfax, 1584-1648.|Manchester, Edward Montagu, 1602-1671.",1644,London :,"Printed for Edw. Husbands,","Newcastle, William Cavendish, -- Duke of, -- 1592-1676.|Rupert, -- Prince, Count Palatine, -- 1619-1682.|Great Britain -- History -- Civil War, 1642-1649 -- Sources.",6,Epistolary,1640,900
564,A48654.headed.txt,A48654_1683_AListoftheconventicl.txt,"A List of the conventicles or unlawful meetings within the city of London and bills of mortality, with the places where they are to be found as also, the names of divers of the preachers and the several factions they profess.",,1683,London :,"Printed by Nat. Thompson,",Broadsides -- England -- London -- 17th century,12,List,1680,781
565,A48725.headed.txt,A48725_1668_Hezekiahsreturnofpra.txt,Hezekiah's return of praise for his recovery by A.L.,"Littleton, Adam, 1627-1694.",1668,London :,"Printed by E. Cotes for Samuel Tomson ...,","Bible. -- O.T. -- Isaiah XXXVIII, 17-19 -- Sermons.|Sermons, English -- 17th century.",1,Religious Prose,1660,13456
566,A48854.headed.txt,A48854_1691_Asermonpreachedbefor.txt,"A sermon preached before the Queen at White-Hall, January the 30th being the day of the martyrdom of King Charles the First by the Bishop of St. Asaph, Lord Almoner to Their Majesties.","Lloyd, William, 1627-1717.",1691,London :,"Printed for Thomas Jones ...,","Church of England -- Sermons.|Bible. -- O.T. -- Chronicles, 2nd, XXXV, 24-25 -- Sermons.|Sermons, English -- 17th century.",6,Sermons,1690,8421
567,A49313.headed.txt,A49313_1705_TheLowcountrysoldier.txt,"The Low-country soldier: or, his humble petition at his return into England, after his bold adventures in bloody battels.",,1705,[London] :,"Printed for C. Bates at the Sun and Bible in Pye-corner,",,17,Narrative Verse,1700,863
568,A49438.headed.txt,A49438_1700_LuctusbritanniciorTh.txt,"Luctus britannici, or, The tears of the British muses for the death of John Dryden, Esq., late poet laureat to Their Majesties, K. Charles and K. James the Second written by the most eminent hands in the two famous universities, and by several others.","Playford, Henry, b. 1657.|Roper, Abel, 1665-1726.",1700,London :,"Printed for Henry Playford ... and Abel Roper ... and sold by John Nutt ...,","Dryden, John, -- 1631-1700, in fiction, drama, poetry, etc.",19,Elegy,1700,20290
569,A49644.headed.txt,A49644_1665_Alettertoafriendtouc.txt,"A letter to a friend, touching Dr. Jeremy Taylor's Disswasive from Popery. Discovering above an hundred and fifty false, or wretched quotations, in it.",A. L.,1665,[S.l. :,"s.n.],","Taylor, Jeremy, -- 1613-1667. -- Dissuasive from Popery -- Controversial literature -- Early works to 1800.|Catholic Church -- Apologetic works -- Early works to 1800.",1,Religious Prose,1660,20370
570,A49745.headed.txt,A49745_1700_TheLawofejectmentsor.txt,"The Law of ejectments, or, A treatise shewing the nature of ejectione firme the difference between it and trespass, and how to be brought or removed where the lands lie in franchises ... as also who are good witnesses or not in the trial of ejectment ... ",,1700,London :,"Printed for John Deebe ...,",Ejectment -- England.,6,Legal Prose,1700,87274
571,A49866.headed.txt,A49866_1696_Afountainofgardenswa.txt,"A fountain of gardens watered by the rivers of divine pleasure, and springing up in all the variety of spiritual plants; blown up the pure breath into a paradise, sending forth their sweet savours, and strong odours, for soul-refreshing. By Jane Lead.|Fou","Lead, Jane, 1623-1704.",1696,London :,"printed and sold by J. Bradford, near Crowder's-Well,",Mysticism -- Early works to 1800.|Spiritual life -- Early works to 1800.|Christian biography -- Early works to 1800.,1,Religious Prose,1690,130701
572,A50322.headed.txt,A50322_1663_Machivaelssicdiscour.txt,"Machivael's [sic] discourses upon the first decade of T. Livius, translated out of the Italian. To which is added his Prince. With some marginal animadversions noting and taxing his errors. By E.D.|Discorsi sopra la prima deca di Tito Livio. English.|Disc",,1663,London :,"printed for G. Bedell, and T. Collins, and are to be sold at their shop at the Middle-Temple Gate in Fleetstreet,",Livy -- Early works to 1800.|Political science -- Early works to 1800.,6,Nonfictional Prose,1660,213661
573,A50725.headed.txt,A50725_1680_TheMerrywivesofWappi.txt,"The Merry wives of Wapping, or, The Seaman's wives clubb each one her husbands absence doth bemoan, complaining they are forc'd to lye alone, and that they want what other women have, although they married are to seamen brave, at length being flasht with ",,1680,London :,"Printed for F. Coles, T. Vere, J. Wright, and J. Clarke ...,","Ballads, English.",16,Poetry,1680,949
574,A51023.headed.txt,A51023_1700_MrGeorgeKeithsreason.txt,"Mr. George Keiths reasons for renouncing Quakerism, and entering into communion with the Church of England with other remarkable occurrences that will be acceptable to all orthodox Christians, of every persuasion.","Keith, George, 1639?-1716.",1700,London :,"Printed, and are to be sold by the booksellers of London and Westminister,",Church of England -- Controversial literature.|Society of Friends -- Controversial literature.,1,Religious Prose,1700,12901
575,A51033.headed.txt,A51033_1697_Thewaytotruehonouran.txt,"The way to true honour and happiness. A friendly address to all parents, masters of families, and landlords, the persons most capable to honour ... , and to gain honour to themselves, by beginning and carrying on a rational reformation. To which is added,","Mitchell, John, fl. 1697.",1697,London :,"printed by I. Dawks, for B. Barker by the Fountain-Ta... at the foot of the Hay-Market, near Pell-Mell; sold by R. Baldwin in Warwick-lane,",Repentance -- Early works to 1800.|Christian life -- Early works to 1800.|Family -- Religious life -- Early works to 1800.|Women -- Conduct of life -- Early works to 1800.|Mother and child -- Religious aspects -- Early works to 1800.,1,Religious Prose,1690,13914
576,A51130.headed.txt,A51130_1666_Hollandsingratitudeo.txt,"Hollands ingratitude, or, A serious expostulation with the Dutch shewing their ingratitude to this nation, and their inevitable ruine, without a speedy compliance and submission to His Sacred Majesty of Britain / by Charles Molloy of Lincolns-Inn, Gent.","Molloy, Charles, 1646-1690.",1666,London :,"Printed by T.J. for Fr. K. ...,","Albemarle, George Monck, -- Duke of, -- 1608-1670 -- Poetry.|Rupert, -- Prince, Count Palatine, -- 1619-1682 -- Poetry.|Great Britain -- Foreign relations -- Netherlands.|Netherlands -- Foreign relations -- Great Britain.",1,Argumentation,1660,9975
577,A51466.headed.txt,A51466_1700_Themostlamentableand.txt,"The most lamentable and deplorable history of the two children in the wood containing the unhappy loves and lives of their parents, the treachery and barbarous villany of their unkle, the duel between the murdering ruffians, and the unhappy and deplorable",,1700,London :,"printed by and for W.O. and sold by the booksellers,",Children -- England -- Early works to 1800.|God -- Wrath -- Early works to 1800.,7,Fictional Prose,1700,5420
578,A52111.headed.txt,A52111_1700_TheHuntsmansdelighto.txt,"The Huntsman's delight, or, The Forresetr's [sic] pleasant pastime to the tune of, Amongst the leaves so green a, etc.","Martin, Joseph.",1700,London :,"Printed for W.O. and sold by the booksellers,","Ballads, English -- 17th century.|Broadsides -- London (England) -- 17th century.",7,Ballads,1700,868
579,A52952.headed.txt,A52952_1642_AnewpetitiontotheKin.txt,"A new petition to the Kings most Excellent Majesty the humble petition of the knights, gentry, free-holders, of the county of Yorke who have subscribed hereto : presented to His Majesty at Yorke, April 30, 1642, desiring a happy union betwixt the King and",,1642,London :,"Printed for John Wright,","Charles -- I, -- King of England, -- 1600-1649.|Great Britain -- History -- Civil War, 1642-1649.",6,Legal Prose,1640,654
580,A52991.headed.txt,A52991_1688_Anewsongofthemisfort.txt,A new song of the misfortunes of an old whore and her brats.,,1688,[London :,"s.n.,","Ballads, English -- 17th century.",19,Ballads,1680,1015
581,A52999.headed.txt,A52999_1688_AnewsystemeoftheApoc.txt,"A new systeme of the Apocalypse, or, Plain and methodical illustrations of all the visions in the Revelation of St. Iohn written by a French minister in the year 1685. and finisht but two days before the dragoons plunderd him of all, except this treatise ",French minister.,1688,London printed :,"[s.n.],",,1,Religious Prose,1680,108817
582,A53302.headed.txt,A53302_1684_Somenewpiecesneverbe.txt,Some new pieces never before publish'd by the author of the Satyrs upon the Jesuites.,"Oldham, John, 1653-1683.",1684,London :,"Printed by M.C. for Jo. Hindmarsh ...,",,17,Verse Collection,1680,24499
583,A53728.headed.txt,A53728_1680_Someconsiderationsab.txt,"Some considerations about union among Protestants, and the preservation of the interest of the Protestant religion in this nation","Owen, John, 1616-1683.",1680,London :,"Printed by T.S.,",Protestants -- England.|Church and state -- England.,1,Religious Prose,1680,4449
584,A54060.headed.txt,A54060_1663_Somequeriesconcernin.txt,Some queries concerning the order and government of the church of Christ,"Penington, Isaac, 1616-1679.",1663,[London :,"s.n.,",Christian life.,1,Religious Prose,1660,6212
585,A54161.headed.txt,A54161_1693_Akeyopeningawaytoeve.txt,"A key opening a way to every common understanding how to discern the difference betwixt the religion professed by the people called Quakers and the perversions, misrepresentations and calumnies of their several adversaries : published in great good will t","Penn, William, 1644-1718.",1693,London :,"Printed for Thomas Northcott,",Society of Friends.,1,Religious Prose,1690,7542
586,A54844.headed.txt,A54844_1659_Thenewdiscovererdisc.txt,"The new discoverer discover'd by way of answer to Mr. Baxter his pretended discovery of the Grotian religion, with the several subjects therein conteined : to which is added an appendix conteining a rejoynder to diverse things both in the Key for Catholic","Pierce, Thomas, 1622-1691.",1659,London :,"Printed by J.G. for Richard Royston ...,","Baxter, Richard, -- 1615-1691. -- Grotian religion discovered.|Baxter, Richard, -- 1615-1691. -- Five disputations of church-government and worship.|Baxter, Richard, -- 1615-1691. -- Key for Catholicks.|Grotius, Hugo, -- 1583-1645.|Hickman, Henry, -- d. 1",1,Religious Prose,1650,140922
587,A54955.headed.txt,A54955_1700_ThebeaudefeatedorThe.txt,"The beau defeated, or, The lucky younger brother a comedy, as it is now acted by His Majesty's servants at the New Theatre in Lincolns-Inn-Fields.","Pix, Mary, 1666-1720.|Barker, Henry.",1700,London :,"Printed for W. Turner ... and R. Basset ...,",,15,Drama,1700,27999
588,A55341.headed.txt,A55341_1700_Thechoiceapoembyaper.txt,The choice a poem / by a person of quality.,"Pomfret, John, 1667-1702.",1700,"London : Printed, and are to be sold by J. Nutt ...,",,"English poetry -- Early modern, 1500-1700.",17,Poetry,1700,1563
589,A55748.headed.txt,A55748_1648_Themysticallmatchbet.txt,"The mysticall match between Christ and his church by the late learned and reverend divine, John Preston ... The leading sermon to that treatise of his called The churches marriage.","Preston, John, 1587-1628.",1648,London :,"Printed for Francis Eaglesfield, and are to be sold at the Marigold ...,","Church of England -- Sermons.|Sermons, English -- 17th century.",1,Religious Prose,1640,50680
590,A57001.headed.txt,A57001_1664_TheworksofthefamousM.txt,"The works of the famous Mr. Francis Rabelais, doctor in physick treating of the lives, heroick deeds, and sayings of Gargantua and his son Pantagruel : to which is newly added the life of the author / written originally in French, and translated into Engl",,1664,London :,"Printed for R.B., and are to be sold by John Starkey,",,6,Biography,1660,128714
591,A57495.headed.txt,A57495_1680_Poemsonseveraloccasi.txt,Poems on several occasions by the right honourable the E. of R-.,"Rochester, John Wilmot, Earl of, 1647-1680.",1680,Printed at Antwerpen :,"[s.n.,",,17,Verse Collection,1680,35781
592,A57979.headed.txt,A57979_1644_Asermonpreachedtothe.txt,"A sermon preached to the Honourable House of Commons at their late solemne fast, Wednesday, Jan. 31, 1644 by Samuel Rutherfurd.","Rutherford, Samuel, 1600?-1661.",1644,Edinburgh :,"Printed by Evan Tyler,","Bible. -- O.T. -- Daniel VI, 26 -- Sermons.|Providence and government of God -- Sermons.|Fast-day sermons.",1,Sermons,1640,33779
593,A57981.headed.txt,A57981_1658_AsurveyoftheSurveyof.txt,A survey of the Survey of that summe of church-discipline penned by Mr. Thomas Hooker ... wherein the way of the churches of N. England is now re-examined ... / by Samuel Rutherfurd ...,"Rutherford, Samuel, 1600?-1661.",1658,London :,"Printed by J.G. for Andr. Crook ...,","Hooker, Thomas, -- 1586-1647. -- Survey of the summe of church-discipline.|Congregational churches -- Government.|Congregational churches -- New England.",1,Religious Prose,1650,231376
594,A58062.headed.txt,A58062_1672_Observationsonthepoe.txt,,,1672,London :,"printed by S.G. and B.G. and are to be sold by Dorman Newman at the Kings-Arms in the Poultrey, and Jonathan Edwin at the three Roses in Ludgate Street,","Homer -- Criticism and interpretation -- Early works to 1800.|Virgil -- Criticism and interpretation -- Early works to 1800.|Epic poetry, Classical -- Early works to 1800.",5,Nonfictional Prose,1670,23367
595,A58807.headed.txt,A58807_1697_Practicaldiscoursesu.txt,Practical discourses upon several subjects. Vol. I by John Scott ...,"Scott, John, 1639-1695.",1697,London :,"Printed for Walter Kettilby,",Church of England -- Doctrines.,1,Religious Prose,1690,127934
596,A58808.headed.txt,A58808_1698_Practicaldiscoursesc.txt,Practical discourses concerning obedience and the love of God. Vol. II by John Scott ...,"Scott, John, 1639-1695.|Zouch, Humphrey.",1698,London :,"Printed for W. Kettilby ... and S. Manship ...,",God -- Worship and love.,1,Religious Prose,1690,118627
